id,top_cast,director
4486,"Lothaire Bluteau, Catherine Wilkening, Johanne-Marie Tremblay",Denys Arcand
10345,"Jim Belushi, Mel Harris, Kevin Tighe",Rod Daniel
10222,"Jean-Claude Van Damme, Dennis Alexio, Dennis Chan",Jean-Claude Van Damme
12774,"Stephen Lang, Jennifer Jason Leigh, Burt Young",Uli Edel
14621,"Morgan Freeman, Beverly Todd, Robert Guillaume",John G. Avildsen
19118,"Richard Dreyfuss, David Johansen, Teri Garr",Joe Pytka
14372,"Peter Weller, Richard Crenna, Amanda Pays",George P. Cosmatos
15138,"Fred Savage, Howie Mandel, Daniel Stern",Richard Greenberg
9972,"Sylvester Stallone, Donald Sutherland, John Amos",John Flynn
9494,"John Travolta, Kirstie Alley, Olympia Dukakis",Amy Heckerling
17362,"Patrick Dempsey, Kirstie Alley, Carrie Fisher",Joan Micklin Silver
9942,"Tom Berenger, Charlie Sheen, Corbin Bernsen",David S. Ward
8216,"Donna Akersten, Stuart Devenie, Mark Hadlow",Peter Jackson
4296,"Kris Kristofferson, Cheryl Ladd, Daniel J. Travanti",Michael Anderson
24739,"Anthony Edwards, Mare Winningham, John Agar",Steve De Jarnatt
39197,"Holly Hunter, Alfre Woodard, Mary Steenburgen",Thomas Schlamme
9686,"Woody Allen, Marvin Chatinover, Mae Questel",Woody Allen
27418,"Patrick Swayze, Liam Neeson, Adam Baldwin",John Irvin
39002,"Hulk Hogan, Tom Lister Jr., Joan Severance",Thomas J. Wright
43345,"Jane Fonda, Gregory Peck, Jimmy Smits",Luis Puenzo
31606,"Gene Hackman, Joanna Cassidy, Tommy Lee Jones",Andrew Davis
27607,"Randy Quaid, Mary Beth Hurt, Sandy Dennis",Bob Balaban
37146,"Penn Jillette, Teller, Caitlin Clarke",Arthur Penn
20006,"Clint Eastwood, Bernadette Peters, Timothy Carhart",Buddy Van Horn
8867,"Dolph Lundgren, Louis Gossett, Jr., Jeroen Krabbé",Mark Goldblatt
12663,"Dolph Lundgren, M. Emmet Walsh, Al White",Joseph Zito
331,"Sam Neill, William H. Macy, Téa Leoni",Joe Johnston
11467,"Julia Roberts, Billy Crystal, Catherine Zeta-Jones",Joe Roth
327,"Takeshi Kitano, Omar Epps, Claude Maki",Takeshi Kitano
1548,"Thora Birch, Scarlett Johansson, Steve Buscemi",Terry Zwigoff
13403,"John Cameron Mitchell, Alberta Watson, Gene Pyrz",John Cameron Mitchell
869,"Mark Wahlberg, Tim Roth, Helena Bonham Carter",Tim Burton
552,"Licia Maglietta, Bruno Ganz, Giuseppe Battiston",Silvio Soldini
36095,"Koji Yakusho, Masato Hagiwara, Tsuyoshi Ujiki",Kiyoshi Kurosawa
33379,"Clive Owen, Helen Mirren, David Kelly",Joel Hershman
196859,"Jon Gries, Daryl Hannah, Adam Baldwin",Michael Polish
47574,"Susie Porter, Kelly McGillis, Abbie Cornish",Samantha Lang
2171,"Janeane Garofalo, David Hyde Pierce, Michael Showalter",David Wain
87462,"Judd Nelson, Robert Loggia, Leo Rossi",William Lustig
20307,"Kiefer Sutherland, Lou Diamond Phillips, Jami Gertz",Jack Sholder
19142,"Louis Jourdan, Heather Locklear, Sarah Douglas",Jim Wynorski
41946,"Michael York, Oliver Reed, Frank Finlay",Richard Lester
10135,"Patrick Swayze, Kelly Lynch, Sam Elliott",Rowdy Herrington
32767,"Raúl Juliá, Richard Jordan, Ana Alicia",John Duigan
56162,"Marianne Sägebrecht, Brad Davis, Judge Reinhold",Percy Adlon
24254,"Cheech Marin, Eric Roberts, Julie Hagerty",Aaron Russo
19236,"Axel Jodorowsky, Blanca Guerra, Guy Stockwell",Alejandro Jodorowsky
32261,"John Hurt, Joanne Whalley, Bridget Fonda",Michael Caton-Jones
60276,"Jacqueline Bisset, Ray Sharkey, Mary Woronov",Paul Bartel
12150,"Al Pacino, Ellen Barkin, John Goodman",Harold Becker
11185,"Richard Pryor, Gene Wilder, Joan Severance",Arthur Hiller
47045,"Tony Danza, Ami Dolenz, Catherine Hicks",Stan Dragoti
18683,"Pauline Collins, Tom Conti, Julia McKenzie",Lewis Gilbert
12521,"Michael Murphy, Mitch Pileggi, Peter Berg",Wes Craven
12478,"John Ritter, Vincent Gardenia, Alyson Reed",Blake Edwards
49788,"Bernadette Peters, Chris Sarandon, Mary Beth Hurt",James Ivory
31083,"Patrick Dempsey, Jennifer Connelly, Sheila Kelley",Michael Hoffman
30666,"Terry O'Quinn, Meg Foster, Caroline Williams",Jeff Burr
25155,"Terry O'Quinn, Jill Schoelen, Shelley Hack",Joseph Ruben
65015,"Genevieve Lemon, Karen Colston, Tom Lycos",Jane Campion
24077,"Jeff Goldblum, Emma Thompson, Rowan Atkinson",Mel Smith
9618,"Sylvester Stallone, Kurt Russell, Teri Hatcher",Andrei Konchalovsky
16560,"Gregory Hines, Sammy Davis, Jr., Suzzanne Douglas",Nick Castle
31608,"Nick Nolte, Martin Short, Sarah Rowland Doroff",Francis Veber
22102,"Shelley Long, Craig T. Nelson, Betty Thomas",Jeff Kanew
6951,"Tom Hanks, Mare Winningham, Craig T. Nelson",Roger Spottiswoode
11959,"""Weird Al"" Yankovic, Victoria Jackson, Michael Richards",Jay Levey
2616,"John Candy, Jean Louisa Kelly, Macaulay Culkin",John Hughes
7091,"Nicolas Cage, María Conchita Alonso, Jennifer Beals",Robert Bierman
249,"Kathleen Turner, Michael Douglas, Danny DeVito",Danny DeVito
11342,"Julian Sands, Lori Singer, Richard E. Grant",Steve Miner
183,"Fred Savage, Luke Edwards, Beau Bridges",Todd Holland
32330,"Mark Harmon, Madeleine Stowe, Lesley Ann Warren",Will Mackenzie
24126,"Julian Sands, Chris Young, Paula Marshall",Anthony Hickox
8494,"Andrew McCarthy, Jonathan Silverman, Terry Kiser",Robert Klane
26535,"Tom Courtenay, Wilfred Pickles, Mona Washbourne",John Schlesinger
41784,"Lothaire Bluteau, Aden Young, Sandrine Holt",Bruce Beresford
27431,"Karl Malden, Catherine Spaak, James Franciscus",Dario Argento
2148,"Richard Gere, Gregory Hines, Diane Lane",Francis Ford Coppola
42033,"Lenore Zann, Maury Chaykin, Kate Lynch",Paul Donovan
11308,"Rob Lowe, Jodie Foster, Paul McCrane",Tony Richardson
23239,"Ben Mendelsohn, Jeremy Sims, John Polson",David Caesar
53119,"Laura Fraser, Adam Monty, Isabella Rossellini",Jeroen Krabbé
31941,"Nick Nolte, Tuesday Weld, Michael Moriarty",Karel Reisz
19317,"George Hamilton, Lauren Hutton, Brenda Vaccaro",Peter Medak
27813,"Kevin Van Hentenryck, Terri Susan Smith, Beverly Bonner",Frank Henenlotter
57745,"Douglas Henshall, Gary Lewis, Rosemarie Stevenson",Peter Mullan
2057,"Angelina Jolie, Antonio Banderas, Gregory Itzin",Michael Cristofer
9880,"Anne Hathaway, Julie Andrews, Heather Matarazzo",Garry Marshall
5175,"Chris Tucker, Jackie Chan, Zhang Ziyi",Brett Ratner
21596,"Benoît Verhaert, Aylin Yay, Magali Pinglaut",Pierre-Paul Renders
41951,"Isaach De Bankolé, Giulia Boschi, François Cluzet",Claire Denis
11385,"John Wayne, Hardy Krüger, Elsa Martinelli",Howard Hawks
4484,"Ugo Tognazzi, Michel Serrault, Claire Maurier",Édouard Molinaro
11684,"Ugo Tognazzi, Michel Serrault, Marcel Bozzuffi",Édouard Molinaro
44414,"Kevin Anderson, Pamela Gidley, Bill Pullman",Mike Figgis
44258,"Patrick Magee, Ian Richardson, Glenda Jackson",Peter Brook
20391,"Lee Marvin, Clint Eastwood, Jean Seberg",Joshua Logan
12584,"John Wayne, Lauren Bacall, Ron Howard",Don Siegel
70042,,Steven M. Martin
1627,"Jean-Pierre Cargol, François Truffaut, Françoise Seigner",François Truffaut
11542,"William Hurt, Blair Brown, Bob Balaban",Ken Russell
17169,"Clint Eastwood, Sondra Locke, Geoffrey Lewis",Buddy Van Horn
39176,"Charlton Heston, Susannah York, Jill Townsend",Mike Newell
33214,"Art Garfunkel, Theresa Russell, Harvey Keitel",Nicolas Roeg
19267,"Jackie Chan, José Ferrer, Kristine DeBell",Robert Clouse
2770,"Jason Biggs, Thomas Ian Nicholas, Chris Klein",J.B. Rogers
12610,"Chris Rock, Laurence Fishburne, David Hyde Pierce",Bobby Farrelly
1933,"Nicole Kidman, Christopher Eccleston, Alakina Mann",Alejandro Amenábar
13496,"Colin Farrell, Scott Caan, Ali Larter",Les Mayfield
21055,"Dan Bucatinsky, Richard Ruccolo, Doris Roberts",Julie Davis
24936,"Tilda Swinton, Goran Visnjic, Jonathan Tucker",Scott McGehee
80070,"Cillian Murphy, Martin Carney, Paul Hickey",John Carney
10972,"Peter Mullan, David Caruso, Stephen Gevedon",Brad Anderson
207541,,Alan Miiller
1722,"Nicolas Cage, Penélope Cruz, John Hurt",John Madden
9896,"Cuba Gooding Jr., Seth Green, Whoopi Goldberg",Jerry Zucker
26665,"Stellan Skarsgård, Lena Headey, Ian Hart",Hans Petter Moland
125707,"Julia Blake, Kristine Van Pellicom, Kenny Aernouts",Paul Cox
9683,"Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton",Blair Hayes
2779,"Dan Aykroyd, Helen Hunt, Woody Allen",Woody Allen
2294,"Kevin Smith, Jason Mewes, Ben Affleck",Kevin Smith
10016,"Natasha Henstridge, Ice Cube, Jason Statham",John Carpenter
26602,"Freddie Prinze Jr., Jessica Biel, Fred Ward",Mike Tollin
37920,"Scarlett Johansson, Nastassja Kinski, Tony Goldwyn",Éva Gárdos
22230,"Vincent D'Onofrio, Marisa Tomei, Nadia Dajani",Brad Anderson
206412,"Laura Kirk, Nat DeWolf, Griffin Dunne",Griffin Dunne
13966,"Joely Richardson, Matthew Macfadyen, Hugh Laurie",Ben Elton
742,"Lisa Lindgren, Michael Nyqvist, Emma Samuelsson",Lukas Moodysson
248757,"Seth Gilliam, Dwight Ewell, Rockmond Dunbar",Patrik-Ian Polk
15104,"Jacqueline Obradors, Tamara Mello, Judy Herrera",María Ripoll
8922,"Gina Philips, Justin Long, Jonathan Breck",Victor Salva
11065,"Mekhi Phifer, Josh Hartnett, Andrew Keegan",Tim Blake Nelson
21118,"Natasha Richardson, Charlize Theron, Billy Bob Thornton",Jordan Brady
46727,"Jesse Bradford, Jordan Brower, Jonathan Taylor Thomas",Nickolas Perry
16314,"Victor Wong, Michael Treanor, Max Elliott Slade",Jon Turteltaub
18885,"Victor Wong, Max Elliott Slade, Sean Fox",Charles T. Kanganis
40508,"Victor Wong, Charles Napier, Michael Treanor",Shin Sang-ok
5922,"Steve McQueen, Eli Wallach, Kathryn Harrold",Buzz Kulik
27346,"Joe Spinell, Caroline Munro, Abigail Clayton",William Lustig
34223,"Chris Makepeace, Sandy Baron, Robert Rusler",Richard Wenk
16307,"Edward Woodward, Christopher Lee, Britt Ekland",Robin Hardy
27681,"Katherine Heigl, Danielle Harris, Donnie Jeffcoat",Blair Treu
11370,"Catherine Deneuve, Mena Suvari, Stephen Rea",Peter Hyams
12508,"Mark Wahlberg, Jennifer Aniston, Jason Flemyng",Stephen Herek
14033,"Eliza Dushku, Melissa Sagemiller, Wes Bentley",Stephen Carpenter
25462,"Vivica A. Fox, Моррис Честнат, Anthony Anderson",Mark Brown
223346,,
34714,"Robert Forster, Donnie Wahlberg, Bess Armstrong",Dan Cohen
47161,"Rashid Akbari, Mahmoud Behraznia, Valiollah Beta",Hassan Yektapanah
106230,"Jesdaporn Pholdee, Sahaphap Tor, Ekachai Buranapanit",Yongyoot Thongkongtoon
35176,"Selma Blair, Max Beesley, O'Neal Compton",Dana Lustig
18734,"Paul Dano, Bruce Altman, Brian Cox",Michael Cuesta
44321,"Germán Jaramillo, Anderson Ballesteros, Juan David Restrepo",Barbet Schroeder
26661,"Bud Abbott, Lou Costello, Marie Windsor",Charles Lamont
5998,"Rudolf Klein-Rogge, Aud Egede Nissen, Gertrude Welcker",Fritz Lang
58062,Judi Dench,Mark Jonathan Harris
2176,"Leelee Sobieski, Diane Lane, Stellan Skarsgård",Daniel Sackheim
20857,"Keanu Reeves, Diane Lane, Michael B. Jordan",Brian Robbins
22617,"Danny Aiello, John Rothman, Frank Bongiorno",Bob Giraldi
75386,"Josh Kornbluth, Keith Warren, Sarah Overman",Jacob Kornbluth
2185,"Tim Allen, Rene Russo, Patrick Warburton",Barry Sonnenfeld
10696,"Mariah Carey, Max Beesley, Terrence Howard",Vondie Curtis-Hall
2034,"Denzel Washington, Ethan Hawke, Scott Glenn",Antoine Fuqua
21538,"Joshua Taylor, Greg Russell Cook, Rocco Sisto",Cory McAbee
51722,"Cristina Ionescu, Mihai Alexandre Tudose, Violeta 'Macarena' Rosu",Edet Belzberg
101860,,Kenneth A. Carlson
48834,"Ian Hart, Claire Hackett, Anthony Borrows",Stephen Frears
30379,"Michael York, Michael Biehn, Diane Venora",Brian Trenchard-Smith
31016,"Edward Burns, Heather Graham, Rosario Dawson",Edward Burns
32567,"Liam Neeson, David Cale, Brian d'Arcy James",George Butler
12537,"Meryl Streep, Jeremy Irons, Jeremy Irons",Karel Reisz
9028,"Jean-Louis Trintignant, Klaus Kinski, Frank Wolff",Sergio Corbucci
16180,"Pamela Franklin, Roddy McDowall, Clive Revill",John Hough
11521,"Jodie Foster, Dianne Wiest, Adam Hann-Byrd",Jodie Foster
21028,"Vera Alentova, Irina Muravyova, Raisa Ryazanova",Vladimir Menshov
27327,"William Finley, Paul Williams, Jessica Harper",Brian De Palma
35200,"Richard Harris, Gale Sondergaard, Geoffrey Lewis",Irvin Kershner
21242,"Burt Lancaster, Susan Clark, Frank Silvera",Edwin Sherin
29756,"Charles Herbert, Jo Morrow, Martin Milner",William Castle
82523,"Susan Anspach, Erland Josephson, Marianna Jacobi",Dusan Makavejev
20115,"Cristina Marsillach, Ian Charleson, Urbano Barberini",Dario Argento
30295,"Cary Grant, Leslie Caron, Trevor Howard",Ralph Nelson
25767,"Cary Grant, Deborah Kerr, Robert Mitchum",Stanley Donen
33725,"Frank Sinatra, Edward G. Robinson, Eleanor Parker",Frank Capra
22874,"Cary Grant, Ingrid Bergman, Cecil Parker",Stanley Donen
11576,"Spencer Tracy, Milton Berle, Sid Caesar",Stanley Kramer
43860,"Paul Robeson, Cedric Hardwicke, Anna Lee",Robert Stevenson
43802,"Bette Davis, Herbert Marshall, Teresa Wright",William Wyler
9660,"Cary Grant, Tony Curtis, Joan O'Brien",Blake Edwards
15393,"Clint Eastwood, Jessica Walter, John Larch",Clint Eastwood
248,"Glenn Ford, Bette Davis, Hope Lange",Frank Capra
40885,"Marlon Brando, Miyoshi Umeki, Ricardo Montalban",Joshua Logan
25905,"Ida Kaminska, Jozef Kroner, Martin Gregor",Ján Kadár
21148,"David Knell, Perry Lang, Paul Land",Sean S. Cunningham
1644,"Kiefer Sutherland, Jeff Bridges, Nancy Travis",George Sluizer
12502,"Meryl Streep, Kurt Russell, Cher",Mike Nichols
66092,"Kathleen Quinlan, Bibi Andersson, Ben Piazza",Anthony Page
10373,"Phil Daniels, Leslie Ash, Phil Davis",Franc Roddam
13766,"Kate Capshaw, Lea Thompson, Kelly Preston",Harry Winer
16380,"Richard Derr, Barbara Rush, Larry Keating",Rudolph Maté
12103,"Michael Douglas, Sean Bean, Brittany Murphy",Gary Fleder
11313,"Anthony Hopkins, Anton Yelchin, Hope Davis",Scott Hicks
9398,"Ben Stiller, Owen Wilson, Christine Taylor",Ben Stiller
35066,"Craig Ferguson, Jane Horrocks, Adrian Lester",David Kane
45864,"Dante Basco, Ryan Browning, A.J. Buckley",Eric Hannah
55372,"Jeanne Balibar, Marianne Basler, Hélène de Fougerolles",Jacques Rivette
292947,"Frank Rogala, Vince Rogala, Robin Canada",Dov Kelemer
10866,"Steve Zahn, Paul Walker, Leelee Sobieski",John Dahl
34549,"Alex D. Linz, Zena Grey, Nora Dunn",Tim Hill
9778,"John Cusack, Kate Beckinsale, Jeremy Piven",Peter Chelsom
34453,"Jerry Garcia, David Grisman",Gillian Grisman
58429,"Mercedes Morán, Graciela Borges, Martín Adjemián",Lucrecia Martel
16121,"Lee Marvin, Mark Hamill, Robert Carradine",Samuel Fuller
40220,"Suzanna Love, Ron James, John Carradine",Ulli Lommel
166,"Claude Brasseur, Brigitte Fossey, Sophie Marceau",Claude Pinoteau
42787,"Olivia de Havilland, James Caan, Jennifer Billingsley",Walter Grauman
1623,"Robert Redford, Yaphet Kotto, Jane Alexander",Stuart Rosenberg
40932,"Alex Briley, David Hodo, Glenn Hughes",Nancy Walker
32027,"Gary Busey, Jodie Foster, Robbie Robertson",Robert Kaylor
13550,"George C. Scott, Trish Van Devere, Melvyn Douglas",Peter Medak
13612,"Cheech Marin, Tommy Chong, Evelyn Guerrero",Tommy Chong
16769,"Sissy Spacek, Tommy Lee Jones, Levon Helm",Michael Apted
42158,"Richard Dreyfuss, Amy Irving, Lee Remick",Joel Oliansky
27958,"Al Pacino, Karen Allen, Paul Sorvino",William Friedkin
86463,"John Lydon, Sid Vicious, Nancy Spungen",Lech Kowalski
31703,"George Kennedy, Richard Crenna, Nick Mancuso",Alvin Rakoff
1716,"Catherine Deneuve, Gérard Depardieu, Jean Poiret",François Truffaut
27059,"Bette Midler, Jocelyn Brown, Ula Hedwig",Michael Ritchie
20681,"Christopher Walken, Tom Berenger, Winston Ntshona",John Irvin
57743,"Carmine Giovinazzo, Monet Mazur, Vincent Ventresca",Eric Schwab
3172,"Bruce Willis, Billy Bob Thornton, Cate Blanchett",Barry Levinson
17708,"Chris Kattan, Vinessa Shaw, Peter Falk",Rob Pritts
12780,"Yu Rong-Guang, Donnie Yen, Jean Wang",Yuen Woo-ping
570,"Anaïs Reboux, Roxane Mesquida, Libero De Rienzo",Catherine Breillat
1018,"Naomi Watts, Laura Harring, Ann Miller",David Lynch
25641,"Albert Brooks, Leelee Sobieski, John Goodman",Christine Lahti
16767,"Ryuji Aigase, Takehito Koyasu, Shoutarou Morikubo",Hirotsugu Kawasaki
102933,"Aria Alpert Adjani, Ruben Anders, Rosanna Arquette",Allison Anders
11380,"Snoop Dogg, Pam Grier, Michael T. Weiss",Ernest R. Dickerson
27396,"John Wayne, Richard Attenborough, Judy Geeson",Douglas Hickox
26299,"Elvis Presley, Shelley Fabares, Will Hutchins",Athur H. Nadel
984,"Clint Eastwood, Harry Guardino, Reni Santoni",Don Siegel
15559,Leonard Nimoy,Ben Burtt
14811,"Chaim Topol, Norma Crane, Leonard Frey",Norman Jewison
21741,James Whitmore,Graeme Ferguson
77670,"Matt Dillon, Andrew McCarthy, Leslie Hope",David Stevens
55727,"Judd Nelson, Jonna Lee, Gordon Jump",Dorian Walker
15560,August Schellenberg,Ivan Galin
9585,"Sally Field, Alfred Molina, Sheila Rosenthal",Brian Gilbert
14267,"Divine, David Lochary, Mary Vivian Pearce",John Waters
45929,Leonard Nimoy,Stephen Low
768,"Johnny Depp, Heather Graham, Ian Holm",Albert Hughes
2100,"Robert Redford, James Gandolfini, Mark Ruffalo",Rod Lurie
11091,"Drew Barrymore, Steve Zahn, Adam Garcia",Penny Marshall
3173,"Premsinee Ratanasopha, Patharawarin Timkul, Pisek Intrakanchit",Oxide Pang Chun
27092,"Leonardo Sbaraglia, Eduardo Noriega, Pablo Echarri",Marcelo Piñeyro
23941,"Charlotte Ayanna, Kristin Bauer van Straten, W. Earl Brown",Michael Radford
18192,"William H. Macy, Laura Dern, David Paymer",Neal Slavin
11845,"Mark Rylance, Kerry Fox, Timothy Spall",Patrice Chéreau
9081,"Wiley Wiggins, Ethan Hawke, Julie Delpy",Richard Linklater
167,"Jeff Bridges, Kevin Spacey, Mary McCormack",Iain Softley
34043,"Lance Bass, Joey Fatone, Emmanuelle Chriqui",Eric Bross
9378,"Tony Shalhoub, Embeth Davidtz, Matthew Lillard",Steve Beck
27444,"David Wenham, Susie Porter, Catherine McClements",Jonathan Teplitzky
141,"Jake Gyllenhaal, Jena Malone, Patrick Swayze",Richard Kelly
10034,"Minnie Driver, Mary McCormack, Kevin McNally",Mel Smith
11457,"Kevin Kline, Kristin Scott Thomas, Hayden Christensen",Irwin Winkler
10778,"Billy Bob Thornton, Frances McDormand, Michael Badalucco",Joel Coen
78657,"André Dussollier, Hélène Fillières, Emmanuelle Devos",Sophie Fillières
67385,"Ariane Ascaride, Jean-Pierre Darroussin, Jacques Boudet",Robert Guédiguian
151727,,Sandi Simcha Dubowski
11456,"John Travolta, Vince Vaughn, Teri Polo",Harold Becker
585,"John Goodman, Billy Crystal, Mary Gibbs",Pete Docter
10796,"Jet Li, Jason Statham, Carla Gugino",James Wong
23949,"Uma Thurman, Ethan Hawke, Robert Sean Leonard",Richard Linklater
11088,"Gene Hackman, Danny DeVito, Delroy Lindo",David Mamet
9889,"Gwyneth Paltrow, Jack Black, Jason Alexander",Bobby Farrelly
140511,"John Leguizamo, Rosie Perez, Julie Carmen",Seth Zvi Rosenfeld
133115,"Rob Morrow, Laura Linney, Craig Sheffer",Rob Morrow
45964,"Carol Kane, Charles Durning, Colleen Dewhurst",Fred Walton
32014,"Fred Ward, Peter Coyote, L.Q. Jones",William Dear
13408,"Dr. Dre, Snoop Dogg, DJ Pooh",DJ Pooh
671,"Daniel Radcliffe, Rupert Grint, Emma Watson",Chris Columbus
17731,"Scott Gurney, Michael Cunio, Roxanne Day",Richard Glatzer
20794,"Chelcie Ross, Steve Martin, Laura Dern",David Atkins
11469,"Martin Lawrence, Marsha Thomason, Tom Wilkinson",Gil Junger
14369,"Jason London, Lee Majors, Zach Galifianakis",Brendan Malloy
1535,"Robert Redford, Brad Pitt, Catherine McCormack",Tony Scott
1433,"Eduardo Noriega, Federico Luppi, Marisa Paredes",Guillermo del Toro
1999,"Tom Wilkinson, Sissy Spacek, Nick Stahl",Todd Field
58098,"Enrico Lo Verso, Francesco Giuffrida, Fabrizio Gifuni",Gianni Amelio
78076,"Fred Williamson, Julius Harris, Gloria Hendry",Larry Cohen
87774,"Fred Williamson, Pam Grier, Thalmus Rasulala",Arthur Marks
23847,"Anthony Quinn, Yaphet Kotto, Anthony Franciosa",Barry Shear
50785,"Michel Subor, Anna Karina, Henri-Jacques Huet",Jean-Luc Godard
12472,"Lily Tomlin, Charles Grodin, Ned Beatty",Joel Schumacher
42258,"Monique van de Ven, Rutger Hauer, Andrea Domburg",Paul Verhoeven
11834,"Michael Palin, Harry H. Corbett, John Le Mesurier",Terry Gilliam
16085,"Barbra Streisand, Omar Sharif, Kay Medford",William Wyler
27405,"Anton Diffring, Erika Remberg, Yvonne Monlaur",Sidney Hayers
269,"Jean-Paul Belmondo, Jean Seberg, Daniel Boulanger",Jean-Luc Godard
16441,"Marc Singer, Tanya Roberts, Rip Torn",Don Coscarelli
11422,"Charlton Heston, Henry Fonda, James Coburn",Jack Smight
31037,"Gregory Peck, Ivan Bonar, Ward Costello",Joseph Sargent
40739,"Marlon Brando, Montgomery Clift, Dean Martin",Edward Dmytryk
10656,"Isabelle Adjani, Christopher Lambert, Richard Bohringer",Luc Besson
32847,"Bette Davis, Paul Henreid, Claude Rains",Irving Rapper
39938,"Katharine Hepburn, Joan Bennett, Paul Lukas",George Cukor
38766,"Richard Widmark, Jack Palance, Karl Malden",Lewis Milestone
43510,"Preston Foster, Lloyd Nolan, William Bendix",Lewis Seiler
35284,"Robert Mitchum, Peter Falk, Robert Ryan",Edward Dmytryk
14584,"Peter Falk, Ann-Margret, Eileen Brennan",Robert Moore
58886,"Josse De Pauw, Eva van der Gucht, Werner De Smedt",Dominique Deruddere
72277,"Richard Chamberlain, Olivia Hamnett, David Gulpilil",Peter Weir
5781,"Carole Bouquet, Ángela Molina, Fernando Rey",Luis Buñuel
